what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798573077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798576373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798576741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798583059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798585805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798587829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798594924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342798602588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342798603634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798604141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798610028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798614099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798614770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798616104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798622267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798622717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798630167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798635323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798635684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798643975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798651036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798651461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798657160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798661698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798662095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798667533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798672058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798675578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798676158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798681956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798688720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798691451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798698624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798699961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798700443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798708236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798714929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798715936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798716369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798717100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342798726312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342798727063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798730767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798731122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798736146
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798745351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798746943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798748895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798749297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798751098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798754680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798761178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798765062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798765508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798766483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798769102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798773586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798778998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798790412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798791295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798795470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798796781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798797910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798800502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798805213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798805601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798854055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798865265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798867537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798868009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798875078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342798880812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342798882122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342798885385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798887087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798889097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342798890582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798890920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798891676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798892075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798896159
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798899695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798902743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798903050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798904418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798909260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798912109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798914319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798914786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798921474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798932197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798951919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798962811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798968924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798969366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798971485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798974563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798974941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798976673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342798977131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342798977597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342798978061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798978466
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342798983970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798984321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342798989853
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342799002322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799002990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799006824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342799014234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342799024129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799024738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799028346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799035235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799036665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799039108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799151684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799154803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799155922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799158973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799170233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342799180654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799181048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799182355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799184944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799595737
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342799599822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799604192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342799604226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1342799607160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799611320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799621140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799622461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342799622607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799623637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342799809856
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342799814414
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342799815133
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1342799815788
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342799816424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342799825343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342799826929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342799827359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342799827704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342799828096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342799828463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342799828839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342799829249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342799829674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342799873325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342799874793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342799875313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342799875985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342799876361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342799876697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342799877033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342799877257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342799898172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342799899652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342799901588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342799903924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342799906268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342799908132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342799910243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342799913555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342799945731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342799946816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342799948567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342799951271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342799952658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342799953881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342799955354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342799956577
