what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342787248805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342787250399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342787251511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342787263908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342787264488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342787271984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342787273644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342787278300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342787278805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342787291601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342787302446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342787306800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342787307569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342787802069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342787802620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788394322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788394402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788395985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788398260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788434105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788440098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342788440136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788447648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788457048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788458653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788458732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788459869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788475884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788482380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788484013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788486116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788500972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788504033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788540580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342788542263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788547425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788548227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788587838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788593065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788652714
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1342788657907
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1342788663551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788670268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788672148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788681732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788744991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788750421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788800521
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342788804245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788805012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788808420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788825667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788827018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342788827384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1342788828575
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.format",1342788829129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788831052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788836780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788854605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788876137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788886169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788889777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788902984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788905176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788930912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788932580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788938889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788946621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788957647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788961849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342788964290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788965249
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.format",1342788967306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788978084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788981852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342788987572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788989970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788995293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342788997641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342789000666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342789012883
