what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342792562631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342792563155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342792581921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1342792615420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342792615918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342792625345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342792626070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342792629339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342792636375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342792651815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342792682638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342792831254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342792838188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342792839688
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1342792839722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342792842015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342792842792
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342792842826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342792846702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342792847902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342792862063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342792863424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342792863532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342792865465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342792878284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342792879457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342792879484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342792882389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342792886332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342792889056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342792891757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342792896567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342792978584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342792979098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793113404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793114072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793114585
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342793115974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793122186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793123056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342793124928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342793125420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793126063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793131752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793143830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793149902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793154984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793155939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793160707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793167926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793175133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793177348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793239495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793243221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793249003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793257322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793258607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793275755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793277560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793281214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793286765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793287295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793289169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793291345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793295585
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1342793302155
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.format",1342793303381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793304176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793307729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793315160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793330127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793332928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793335531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793340706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793341260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793343907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793360464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793373709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793386916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793394429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793438144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793445321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342793453443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793454626
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1342793459138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793459592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1342793464062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793464400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342793465602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342793465984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793467078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342793473553
