what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342755975248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342755976797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342755981341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342755984025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342755987014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342755987312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342755992469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342755996382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342755997579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342755999534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756001090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756008901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1342756011028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756011751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756012080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756018776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756023927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756027531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756039109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756039503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756040161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756041741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756042727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756058024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756059500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756059824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756062765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756066476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756066762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756068512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1342756072259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756072548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342756075888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756076244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756076584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756077756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1342756079633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756079948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342756082890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756083220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756083655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756084583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756086612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756086994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756112469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342756113848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756115187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756115579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756215899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756218698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756240849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342756250006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756250481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756271024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756273157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342756273190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756276572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756276822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756279538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756280080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756400697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756401160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756407418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756416863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756417384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756435343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756441079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756442730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756535174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756536607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756681740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342756682800
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756683145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756683668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756685433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756687849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1342756695038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756695249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342756696575
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756696905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756697318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756701629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756706600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756706940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756709504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1342756716885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342756719544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756725304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756725704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756727197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756729496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756729894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756760608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756773646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756774171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756780068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756786590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756804266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756809517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342756810259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342756810570
