what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780554142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780554701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780573473
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342780576015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342780583989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780584738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780600013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780600545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780811861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780812423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342780812433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780816231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780816694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342780816708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780819310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780819727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780831621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342780835882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342780836401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780839397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780841888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780843605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780850865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342780859392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780860493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780872136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780877567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780878235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342780890558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780891419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780894398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780897858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342780897890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780907466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780911948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342780911958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780945361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342780949330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342780949905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342780950692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780951438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780955433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342780959682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780960013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781003927
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342781006888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342781012092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781012333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781014541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781018791
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342781022701
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1342781026453
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342781028415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342781028886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781029508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342781030114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781030724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781031203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781035113
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342781039100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781045797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342781045808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781048536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781051622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781077855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781078926
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1342781083070
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342781084579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342781088041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781088399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781094602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781096625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781108225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342781108578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342781109158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781109605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342781111028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781111422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781111908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781117401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1342781121229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1342781121631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781122156
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1342781123170
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342781124231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781132052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781132926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781157380
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342781160226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781164257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781164535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781265889
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342781267895
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1342781276631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781281473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342781282129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781282657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781284793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781285550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781297803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1342781300485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781300776
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1342781301706
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342781303944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342781307096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781307488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781307801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781308352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1342781316485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781316880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342781318123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781318528
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.add.block.comment",1342781324062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781326233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781328128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781334860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781337524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781338227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781368960
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342781370884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781371461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342781371482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781380622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781386027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781387093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781389589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781390101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781429862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781432567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781436214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781442749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342781443167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781445691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781447525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342781452226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342781453571
